fen
2rr2k1/pp4p1/4p2p/1b3p2/P7/4PPP1/3q2PQ/R2B2KR b - - 5 28
r3r1k1/1b4p1/3bpq1p/p2pNp2/3P4/7Q/1P3PPP/2R1R1K1 w - - 0 25
2kr3r/p4pp1/2p2n1p/b2p1p2/P7/R1P1PPB1/4N1PP/1N2K2R b K - 2 18
r1bqk2r/pp1p1ppp/8/3Pp3/1bBn4/5N2/2P2PPP/R1BQ1RK1 w kq - 0 12
3r3r/np1k1pp1/pp2p2p/3p3P/P2P4/6P1/1PP1PP1R/R3KB2 w Q - 0 21
1krR4/ppp5/5Qp1/1q6/1n4P1/1P5P/PB3PB1/1K5R b - - 2 23
rn2k1nr/4Q1p1/p1p3b1/1p1p1PPp/1P6/P1BP3P/2P2PB1/R4RK1 b kq - 0 20
r2qk2R/pb1n1pr1/2p1p3/1p6/2pP4/2P2NP1/P2Q1PB1/R3K3 b Qq - 2 16
5r2/4q1bk/ppb3pp/2p1p3/2P1P3/1P3N2/P1BR2PP/3Q2K1 b - - 7 30
r2r2k1/pqN2pp1/1pb1pn1p/8/2P2B2/P1Q2PP1/4P2P/R3K1R1 b Q - 3 26
rn5k/7p/p2B2p1/1B1P4/8/8/PR3PPP/5RK1 b - - 0 25
4rrk1/p2nb2p/b1p5/3p2p1/3P1p2/1BN1NP2/PPPB1KPP/R3R3 w - - 0 18
r2q1rk1/1p1bb1p1/p2p3p/2pPp3/4p3/1P1P1N1P/1PQB1PP1/R4RK1 w - - 0 17
r1bqk1nr/pp1n1p2/2p4p/3pP1p1/8/2NBP1B1/PP3PPP/R2QK2R w KQkq - 1 13
r3k2r/pppbqp1p/1b2pp2/1B1Pn3/1P2N3/P3PN2/5PPP/R2QK2R w KQkq - 3 14
1r3rk1/1bq2pp1/p3p2p/2bpP3/2p1nPP1/2P2N2/PP2Q1BP/3RBR1K w - - 4 26
5rk1/3q1pp1/3p1n1p/2P1p3/4P3/3PQN1P/1PP2P2/5RK1 b - - 0 19
r3k3/n1p2ppr/7p/1p3b2/5P2/1Pb1B3/P5PP/1R3R1K b q - 3 21
1Q3knr/1Pp1p2p/6p1/2pq1P2/5P1P/2P4B/P4P2/R3K2R b KQ - 0 21
rn1qk1nr/1p4p1/pbp1p1p1/3pP2p/1P1P1P1P/2P1B1P1/P2NN3/R2QK2R w KQkq - 0 14
r3k2r/p1q2ppp/4p3/1p1p4/2p1PB2/2P2nP1/PP2Q2P/R3K2R w KQkq - 0 17
r4rk1/pbpnb1n1/1p1p3p/3Pp1pq/4Pp2/1NPB1NPP/PP3PKB/R1Q4R b - - 4 19
r1b1k2r/pp1p1ppp/q1p5/4PQB1/8/2N5/PPP3PP/R4R1K b kq - 0 14
r5k1/p1p1ppbp/6p1/5bB1/4N3/3r1N2/PP3PPP/R3K2R w KQ - 1 18
r3k2r/1b1q1ppp/pb2pn2/3p4/PP6/2N3P1/2PB1PBP/R2Q1RK1 w kq - 1 15
5rk1/5pp1/1q2p2p/p2rP3/Pp1P1R2/8/1P1Q2PP/5R1K b - - 1 25
r2q1rk1/pb1nbppp/1p2p3/3P4/1P3N2/3BP3/1B3PPP/R2Q1RK1 b - - 0 15
2k3r1/ppp2p2/1bnp1p2/1B2p2p/1P2P1Pq/N1PP4/P3Q1K1/R4R2 b - - 4 20
rn3b1r/ppp1q1kp/4B1p1/8/8/5Q2/PPPP1PPP/RNB1K2R w KQ - 1 11
r3k1r1/1bp2p2/p1ppq2p/2b1p3/4P2B/3P1NP1/PPPQ1P1P/R3K2R b KQq - 3 15
1k1r2r1/n1pq3p/1p1b2p1/pP1P1p1P/P1B1pP2/1QP1P3/1B3P2/1K1R2R1 b - - 0 27
r4rk1/pq3p2/1p1p2pp/3P1b2/8/1P3N2/PQ3PPP/4R1K1 w - - 1 22
r4rk1/p1pb1ppp/8/2bp4/8/3BP3/P2B1PPP/1R4K1 w - - 0 21
2r2rk1/p1R3pp/1p2p3/3bPp2/3P4/2P1R1PP/P7/4K3 w - - 1 28
r2q1rk1/p2n1pp1/1ppbpn1p/3p1b2/NPPP4/P3PN2/3BBPPP/R2Q1RK1 b - - 0 11
3q2rk/2p2bpn/8/1p2pPp1/3pP3/2bP1B1N/2P1K1Q1/5NR1 b - - 1 28
5r1k/r5p1/2P2b1p/4n3/4BN2/p3P1P1/5PP1/3RK2R b K - 0 25
rnb2rk1/5ppp/2p5/p1b1P3/1p2P3/1BP2P2/P3N1PP/R1BK3R w - - 0 13
r2r2k1/5pp1/2pPp2p/1pP5/8/nB6/P4PPP/R2R2K1 b - - 0 29
r2qk2r/ppb2ppp/2n1bn2/2p3B1/3pP3/P2P1NN1/1PP1B1PP/R2QK2R b KQkq - 0 11
2rqk2r/pp2bppp/2n1pnb1/3p2B1/7N/P1NP4/1PP1BPPP/R2Q1RK1 w k - 3 11
8/1pp2kp1/p6p/3p1p2/3Pb3/P1P4P/1P1N1PP1/6K1 w - - 0 29
r4rk1/1bq2ppB/p3p3/1p1pn3/8/2P5/PPQN1PPP/R3R1K1 b - - 0 18
rn1qr2k/pp1nb2p/7B/4PQ1p/2p2P2/2P5/PPB3PP/RN3RK1 b - - 0 19
4n1k1/p2n1pp1/1pp4p/3p1q2/6B1/P1PP2BP/2PQ1PP1/6K1 b - - 1 22
6k1/2qr2p1/p2p1nNp/2pPp2n/P1P5/8/1Q4PP/5RK1 w - - 0 31
r3k1nr/2pq1p2/1p2p2p/p2pP1pP/P2P3n/2PP4/3NQPP1/R1B1R1K1 b kq - 4 18
3rk2r/1pp1nppp/pB2p3/4P3/1P6/P4N2/4KPPP/1R1R4 b k - 0 16
6r1/2knR1p1/2p4p/7P/8/2PP4/r1P2PP1/2KR4 w - - 0 28
r7/3nkppN/1pn1p3/p1ppP2P/5P2/1PPKPN2/1P6/R6R b - - 0 25
2kr3r/qpb3pp/5p2/2B5/2Q2P1n/8/PPP2P1P/2KR3R w - - 0 21
4rbk1/1pqr2p1/pnn2pPp/2p1pP1Q/4P3/2P1N2P/PP4B1/2B1RRK1 b - - 9 23
1rr3k1/4ppb1/p2p2pp/q1p5/B7/P1P1PN2/1P1Q1PPP/1R1R2K1 b - - 0 21
r3k1nr/ppp4p/3pQ1p1/8/4P3/P1P2qP1/1PP4P/R1B1K2R b KQkq - 0 13
r1bq1rk1/3nbppp/p2p1n2/1p2p3/2pPP3/2P2N1P/PPB2PP1/RNBQR1K1 w - - 2 11
5rk1/pp2qpbp/4b1p1/1QRB4/3P4/4P1P1/P4P1P/2R3K1 b - - 0 24
3rr1k1/p4ppp/1p1Pb3/8/8/1N3P2/P2RB1PP/4K2R b K - 1 24
r1b2rk1/p1pp1ppp/1p1b1n2/8/3q1B1Q/3B4/PPP1NPPP/R4RK1 b - - 7 13
6k1/p3q2p/1p6/3Pn1p1/5p2/1N6/PP1Q2PP/5K2 w - - 1 30
2r3k1/5pq1/p1bbp2p/8/3P3p/3B1P2/6PP/1R1Q1RK1 w - - 1 26
2R2rk1/3b2pp/p2p1q2/1p1Pp3/3pPp1b/BP1B1P1P/P2PQ1P1/5RK1 b - - 0 20
2r1kb1r/pp4p1/2n1pq2/2ppNp1p/3PnP1P/2P1PNP1/PP1B2Q1/1K1R3R b k - 3 18
4r1k1/6bp/2p3p1/5b2/1P2p3/N1PrB3/1P4PP/3RR1K1 w - - 5 26
rnb2rk1/ppp2pp1/3q1n1p/8/1b1P3B/2N2N2/PP2BPPP/R2QK2R w KQ - 2 11
r2q1rk1/pbp2pp1/2pp1b1p/8/3NP3/2P2N2/PP3PPP/R2QK2R b KQ - 0 12
5r1k/p6p/1p4p1/2p1Q3/7q/5P2/PP4P1/3R2K1 b - - 2 30
r1b2rk1/1pR2p1p/p5p1/3pPP2/2nP3N/4B3/P3K2P/6R1 b - - 0 24
3r3k/5ppp/6rn/p7/4P3/B2PQPP1/qP1K3P/3R3R w - - 1 25
r1bq1rk1/1p2bppn/p1np4/4p1P1/2NPP2P/2PB4/6P1/R1BQ1RK1 b - - 1 15
r2n3R/pp2qpk1/4p1p1/4P3/2pP1P2/2P2K2/PPBB4/R7 b - - 0 25
r4rk1/pb3p2/1p2p2p/2p1n1p1/2p1P3/P1P2P2/6PP/2KR1BNR w - - 3 19
1k3br1/1p1r2p1/p2q1n1p/2Np1Q2/1R6/8/P4PPP/1R4K1 b - - 6 30
r1bqr2k/2p2p1p/p1pp1p1B/2b1P3/8/P2P1Q2/1PP2PPP/RN2K2R b KQ - 0 14
2kr1bnr/1pp2pp1/p1q1p1b1/3pP3/3P1PQP/2N2N2/PPP5/R1B1K2R b KQ - 1 12
2k5/1pp3p1/p7/4b3/PPP3R1/r6P/6P1/2R3K1 w - - 1 31
r2qr1k1/pR1b1p1p/3B2p1/3P1p2/8/2b1PN2/P3QPPP/3R2K1 b - - 0 20
7q/kp6/pN1p4/8/2nN2Q1/4P1P1/P2P2KP/5R2 w - - 4 31
r1bqk2r/pp1n1ppp/2p1p3/3n2P1/2B2bN1/2N5/PPPP3P/R1BQK2R w KQkq - 0 11
r4rk1/pb1qppbp/1p1p2p1/3P2N1/4QPP1/2NBn3/PP5P/2K1R2R b - - 1 19
rn1qk2r/pp2bpp1/2p1p3/3pPn1p/3P1P2/1NPQ1NP1/PP1B3P/R3K2R b KQkq - 2 12
1k1r4/1r3p1n/p2b4/7Q/q7/P5PP/N1P2P2/4R1K1 b - - 0 30
1r3rk1/3bppbp/q2p2p1/2p1P1N1/pPP2PP1/3RQ2P/N1K5/1R6 b - - 0 26
r5k1/1b2p1r1/pqnpQ2p/8/1p6/2P1P3/PP3PPP/RN3RK1 b - - 1 20
r4rk1/p2q2pp/2pbpn2/1p6/3P4/2PQ2P1/P2BRPBP/R5K1 w - - 2 22
r2q1rk1/1p3ppp/p4b2/2p1n3/B1PpR1b1/3P1N2/PP3PPP/R1BQ2K1 b - - 1 14
5nk1/pp4p1/2p4p/8/3Pn3/5BPP/P6K/2R5 b - - 0 25
r1bq1rk1/1ppn1ppp/4p3/pP6/PbP1p3/1Q2PN2/1B1P1PPP/R3KB1R w KQ - 0 11
1r1q1rk1/2p1bppp/p2pbn2/4p3/1N2P3/3PBN1P/BPP2PP1/R2Q1RK1 b - - 0 13
r4rk1/1b2qppp/p2Q4/2p1p2n/P1P1P3/1PN2P2/2B3PP/3RR1K1 b - - 0 24
1bkr3r/pb2npp1/1p2Bq1p/1Np5/8/P2PR1PP/1PP1QP2/R1B3K1 b - - 0 20
2r1b1k1/p3q3/4pp1p/2r1p1p1/8/P1N1QN2/1PP2PPP/3RR1K1 b - - 3 24
2kr1b1r/ppp2ppp/6q1/n2np3/3P4/5B1b/PPP1QP1P/RNB1KR2 w Q - 6 13
2k4r/ppp1qp2/2r1p3/8/2QP3p/P1R1PP2/1P5P/2R3K1 w - - 1 24
r5k1/pppbb1p1/3p2rp/3PP2q/4Pp2/2B2N1P/PP3PP1/R2Q1R1K w - - 1 22
2k2r2/p2n3p/2p1rnpP/1p2p1B1/5P2/2NP4/PPP5/2K1R2R b - - 0 23
2r2rk1/pp3ppp/2nqpnb1/3pN3/3P1P2/2PB4/PP1N2PP/R3QRK1 w - - 1 14
4r2k/ppbq1rpp/2p3n1/2P3B1/1PQ5/3P2Pb/P2NPP1P/R3K2R w KQ - 9 20
2r1kb1r/1bq2ppp/p2ppn2/1p2n3/4P1P1/1NN1BP2/PPPQ2BP/1K1R3R w k - 7 14
3r2k1/ppp1nppp/8/2b1P3/5P2/1P3B2/P5PP/R1B4K b - - 0 18
r5k1/4qpbp/pp4p1/2pp4/5P2/1NP3N1/PP3KPP/4R3 w - - 0 27
1r1k3r/3n1pp1/5np1/p2p2B1/Q4bP1/1NP1q2P/P1K5/3R1B1R w - - 0 24
4k1r1/1pp3p1/p3P2p/5N2/6n1/8/PPPR2K1/8 w - - 0 31
5rk1/5ppp/r1P1p3/1p1p1n2/1N1P4/8/P4PPP/R1R3K1 b - - 0 25
r2qkb1r/p2n1ppp/1p2p3/2p5/3PQ3/2P4N/PP3PPP/R1B2K1R w kq - 0 11
5r1r/pkpq1P2/1p2pn1p/4N1p1/3P4/P1P5/2Q2PPP/R4RK1 b - - 1 22
3r1rk1/4npp1/p7/1p1qP1N1/2pP4/8/PP3QPP/3R1R1K b - - 1 23
4rrk1/6p1/p1p1pp1p/Ppqb3Q/3N4/1BnR3P/2P2PP1/2R3K1 b - - 3 30
r2q1rk1/1p3pp1/1b3n1p/pP1pnb2/P7/1QP2N2/4BPPP/RNB1R1K1 b - - 1 16
rnb2rk1/pp3ppp/2p2q2/8/3P4/5N2/PP3PPP/R2QKB1R w KQ - 2 11
3r2k1/1pp2ppp/p1q2b2/8/8/2N3QP/PPP2PP1/5RK1 b - - 0 18
r5k1/pq3pb1/1pn2p2/2pN3p/2P3pP/1PB1PQP1/P4P2/3R2K1 w - - 0 22
8/p1p3pp/1n4k1/1p6/4r3/K3PR1P/P5P1/8 w - - 2 28
2k5/pbpnnp2/1p2p2p/4P3/1PP2P2/P3R2p/1BB2PrP/3R1K2 w - - 5 29
rn1qk2r/4npp1/2p1p2p/pp2Pb2/1b1p1B2/PB1P1N1P/1PPN1PP1/R2Q1RK1 b kq - 0 11
r3k2r/p4p1p/1b2pnpQ/3qN3/8/2P5/PP2PP1P/R1B1K1R1 w Qkq - 1 17
r5nr/p1p4p/1pk5/3qP1bQ/8/3P4/PPP3P1/R4RK1 w - - 0 18
2kr4/p1p2p2/1b1p4/5Q1p/3P4/2P1PbP1/P2N1P1P/R3K2R b KQ - 0 19
1r4k1/p1Rbqppp/1p2p1n1/1p2P3/3P4/P2Q1NP1/1P3PP1/1B4K1 b - - 0 27
r1bqr1k1/pp1n1ppp/2p2n2/3p4/3P4/2P2NP1/P3PPBP/R1BQR1K1 w - - 2 11
r2qkb1r/2p1np1p/p3b1p1/1p1pp1NQ/3nP3/1BN5/PPPP1PPP/R1B2RK1 w kq - 0 11
2rq1rk1/1b2ppbp/p2p1np1/8/2pN4/2P1P1B1/PPB2PPP/RQ3RK1 b - - 1 16
r1b2rk1/p2n1pb1/2pp2pp/q3p3/1p1PP1nP/2PB1NB1/PP1QNPP1/R4RK1 b - - 3 14
2b2r1k/1p4p1/2p2n1p/b2pn3/3N4/1BP1PN2/3K1PPP/4R3 b - - 1 20
2k2r2/p5p1/2p1p2p/1pn1P1P1/3R4/P4N1P/1KP2P2/8 w - - 1 24
r4rk1/p2p1p1p/1p3q1p/2p5/3p4/3Q1P2/PPP2P2/2KR3R w - - 0 19
r4rk1/pbqpn1bp/2n1p1p1/2p1Pp2/2B2B2/P1N2N1P/1PP2PP1/R2QR1K1 b - - 2 14
rn2k2r/5pp1/2p1p3/pp2P1p1/3P2P1/1BP2R1P/P1P5/2KR4 b kq - 1 20
8/3k2pp/8/3n4/R2B4/1B2P3/P3KPPP/R7 b - - 5 29
r2q1rk1/1p3p2/1bpp1p1p/4p3/p3P1Q1/2PP3P/PPB2PP1/3R1RK1 b - - 3 18
r1b2rk1/pp1nbppp/2n1p3/1Np1P3/5P2/1P3N2/PBP3PP/3RKB1R b K - 2 11
2r1r1k1/pB3ppp/8/8/3n4/P5P1/1P3P1P/R4RK1 b - - 0 20
r1bq1rk1/ppp2pb1/3p3p/3Pp1pn/P1P1P3/2NQ2PP/1P2NP1K/R1B2R2 b - - 0 13
1r1q1rk1/1p3pp1/pb1p1n1p/2pP1P2/5BB1/2P4P/PP1Q2P1/3RR1K1 w - - 1 23
4rrk1/pbq2pb1/1pnpp1p1/6Nn/3PPP1P/3BBN2/PP2Q3/R3K2R b KQ - 2 19
r4rk1/ppBbbppp/n3qn2/3P4/8/2N2N2/PPP1B1PP/R2Q1RK1 b - - 0 11
r2q1rk1/5pp1/4pn1p/p1bp4/Q4B2/4PN2/PP3PPP/R4RK1 w - - 0 17
r3k2r/ppqnbppp/4bn2/2p1p3/3pP3/2PP3P/PP1BBPPN/RN1Q1RK1 b kq - 1 11
r1bqk2r/2p1bpp1/1p1p1n1p/pP1P4/P1P2NP1/6nP/1B5N/R2QKBR1 b Qkq - 2 19
r2q1rk1/pb2ppbp/1p1p1np1/6B1/3NP3/2N4P/PPP1QPP1/R3K2R w KQ - 2 13
r1bqk2r/ppp3pp/5p2/2bPp2Q/3p4/3B4/PPP2PPP/R1B1R1K1 b kq - 1 11
4r1k1/3R2bp/2p3p1/p7/2b1p3/P1P1B3/1P3KPP/8 b - - 1 26
r1b2rk1/4bppp/1q1p1n2/4p3/p1BpPP2/P2P2NP/1P1B2P1/R1Q2RK1 b - - 0 18
r2qk1nr/5pp1/p1pp2b1/2p1p1b1/4P1P1/1PNP1P2/PBP4N/R2Q1RK1 w kq - 1 15
2rr1k2/5pp1/p1p1pn1p/8/2R2Q2/3P2P1/PP2PP2/4K2R b K - 5 24
1r4k1/4rpp1/2pq1n1p/2pp4/P7/P2P1Q2/2P1NPPP/1R2R1K1 b - - 1 22
5k2/pb1n2b1/1p1p2P1/2p5/3p2q1/2P5/PPKB4/R7 b - - 1 29
r2q1rk1/p2nnppp/1p1b2b1/2p1pN2/3pP1P1/P2P1N1P/1PPB1PB1/R2Q1RK1 b - - 1 14
rn1qk2r/p4p1p/1p1p2p1/1Pp1p3/4P1n1/P2P4/1P3PPP/R1Q1KBNR w KQkq - 2 11
1R6/3q1rbk/6p1/3PN2p/4Ppb1/2BQ4/P4PPP/4R1K1 b - - 0 28
r1bk1q1r/pp1p1p1p/2n2B2/8/8/8/P3QPPP/1N2KB1R b K - 5 15
r4rk1/p1p4p/1p2pppQ/3b4/3Pq1N1/7P/PP3PP1/2R2RK1 w - - 4 23
r4rk1/ppp2ppp/2nb4/3p3q/3P1Pb1/2P2N2/PP2N1PP/R1BQ1RK1 w - - 4 12
6k1/R4p1p/B5p1/p1p1n3/2P1P3/3r1P2/4KP1P/8 b - - 0 23
5r2/p2n2pk/1p2p2p/2p1P3/2Pp1P1R/6P1/PP1N2K1/8 b - - 1 27
rnb2rk1/ppp2ppp/3b4/3N4/2PP4/3BpN2/PP4PP/R4RK1 w - - 6 14
5rk1/p1Qp2pp/1pn1p3/8/2PP4/2P2P2/P2q1K1P/4R2R w - - 1 20
r5k1/1b3ppp/p2b1n2/4q3/P7/1PNp1N2/B4PPP/R2Q2K1 b - - 3 22
rn1q1rk1/pp3pp1/2p1b3/2b1p2Q/2B4P/2PP4/P1PBNPP1/R3K2R w KQ - 1 12
r1b2knr/pp2bp1p/8/q1pp1N2/4P1n1/1PP5/P4PPP/RNB2RK1 w - - 0 13
2r2rk1/3p1ppp/pq2p3/1p2P3/3P4/2P2Q2/PP4PP/RN2K2R b KQ - 0 18
r1b2r2/pp3pkp/n2p2p1/4p3/8/2P2NP1/PP2PPBP/RN1QK2R w KQ - 0 12
8/p7/1p1kn1pp/2pB1p2/1PP5/P3K1PP/5P2/8 b - - 1 29
rn3r2/ppqb3k/2pb1npp/3P1p2/2BQp3/P1N1P2P/1PP2PP1/R1B2RK1 b - - 4 16
3Rr1k1/p4ppp/5n2/2p5/2p5/PP2PN2/6PP/R5K1 b - - 0 22
4b3/p1Q2qkp/1p3pp1/2p5/1nPpN3/1P1P3P/1P3PP1/4N1K1 w - - 8 28
rnbq1rk1/pp3pbp/3p2p1/3N1nN1/8/1B6/PPP2PPP/R1BQR1K1 b - - 2 13
r1b2rk1/pp3ppp/1q6/3Q4/5PP1/3B3P/PPPB4/1K1R4 b - - 0 21
r4rk1/1bq2p1p/p1n1p1p1/1p1p4/1P6/P2P1N2/B3QPPP/2R1R1K1 b - - 2 21
3r4/4k1pp/r2pB3/1p2p3/1p2N3/8/PPP2PPP/2KRR3 b - - 0 23
r4rk1/1p1q1pp1/p1p1bb1p/3p4/1P6/P1PBPQ2/3B1PPP/2R2RK1 b - - 4 17
r3k1nr/pb1p1ppp/1p1bp3/1P3q2/P7/2P2P2/3P1NPP/RNBQ1K1R b kq - 2 17
5rk1/1p3p1p/2p1bp2/1p2p3/7P/r1PR2P1/P1P1PPB1/R5K1 w - - 1 19
6k1/ppb1qppp/2P1p1b1/4P3/P1B3P1/2B2Q1P/2P2P2/3r2K1 w - - 0 22
r2q1rk1/2p3pp/Pp2pn2/1P2p3/1b1pN3/3P3P/2B1QPP1/R4RK1 b - - 0 22
r1b1r2k/2p3pn/p6p/1pB1Pp2/1Q3P2/2Nq3P/PP4P1/4RRK1 w - - 2 19
1k1r3r/npq5/2n2p2/P2P1B2/8/7p/5PpP/2R1R1K1 w - - 4 27
1Nr3k1/Q3bppp/p3p3/2P5/1P6/q3P1P1/5PKP/5R2 b - - 0 28
3rr1k1/pp3pb1/2p2q2/4pBp1/2Q1Pn2/PPP1B2P/5PP1/3R1RK1 w - - 0 27
r3r1k1/5ppp/2pN1b2/p1pn4/3p4/1P4R1/PBP1qP1P/1K1R2Q1 b - - 1 22
1r1k3r/pp2bQp1/7p/2q1n3/2P1B3/6P1/PP5P/R4R1K w - - 2 24
r1bqr1k1/ppp1npbp/6p1/8/3pP3/3B1PN1/PPP1Q1PP/R2N1RK1 b - - 0 13
3rk3/pp3pp1/2p1p3/4Pn2/4QP1r/3Bb3/PPPB3q/1N1KRR2 b - - 1 20
r2q1rk1/ppp2ppp/1n3n2/3Pp2b/2P3P1/1QP1BN1P/PP2BP2/3RK2R b K - 0 12
4k3/4b2p/p7/4n3/8/B4N2/P3RPPP/3R2K1 b - - 6 27
r1b1k1B1/ppp3b1/2np2qp/8/4PppP/8/PPPP2P1/RNBQ1RK1 w q - 2 12
1kb2Q2/p1pq4/1p6/3p4/3N4/2P1P1P1/PP1N1PP1/1K1R4 w - - 0 24
r2q1rk1/bpp2pp1/p1np3p/4pN1b/P1B1n3/2PPB2P/1PQN1PP1/R4RK1 b - - 1 13
7r/2rnq1k1/np1Np2p/3pP1pP/3P2P1/pP5N/P2Q4/1K1R3R w - - 4 27
2k1r3/ppp5/3p4/8/1P2PBNp/6P1/P7/R4rK1 w - - 0 27
r2r2k1/5N1p/p3p1p1/1p1nb3/4R3/1P3N2/P4PPP/2R2K2 b - - 0 24
r1bq1rk1/p2n1ppp/4p3/1p1pP3/2p2P1b/2P1P1P1/PPBN3B/R2QK2R b KQ - 0 14
r1bn1rk1/1p3pbp/3pp1pn/pP6/4P3/P1P2N1P/1B1NBPP1/R4RK1 w - - 0 16
r5k1/4q1pp/5r2/ppQpp3/2n5/1NP2P2/PP4PP/R3R1K1 b - - 4 24
2kr1b1r/pppbpppp/8/8/2P2B2/5N2/PP3PPP/R4RK1 w - - 2 14
1r1q1rk1/ppp2ppp/3b1n1n/8/1P6/PB2P1P1/1BP2P1P/RN1Q1RK1 w - - 1 14
r3k2r/ppp1nppp/3qb3/3p4/8/3BBQ1P/PP3PP1/RN2K2R w KQkq - 0 12
r1bq1rk1/3n1ppp/p1pb4/2pp4/N7/1P2PN2/PBQP1PPP/R3K2R w KQ - 6 12
r1b2rk1/1pp2ppp/5n2/p1b1p3/4P3/3BBP2/PPPKn1PP/RN5R w - - 0 12
r3kbnr/2N1pppp/pq6/3P4/Qp2P3/5P2/1P1BBP1P/R3K2R b KQkq - 2 15
2kr1b1r/2p2ppp/p1p2q2/8/3P4/2PQ4/PP3PPP/RNB2RK1 w - - 0 14
rn5r/5k1p/2p1qbp1/ppP5/1n1P4/1Q2BN2/P2N1PPP/2KR3R b - - 5 21
r2q1rk1/4bppp/p2pbn2/8/B1p1P3/P1Pp3P/1P2NPP1/R1BQ1RK1 w - - 0 16
r2q1R2/ppp3Q1/1k6/3Bp2b/4P3/2NP4/PPP4p/R6K b - - 0 20
2kr3r/pp3ppp/2n5/3p2q1/3P2P1/2P1pP1b/PP1NBR1P/R3Q1K1 b - - 0 16
r1bq1rk1/pp3ppp/2Bbpn2/3p4/Q2P4/N3PN2/P4PPP/R1B1K2R b KQ - 0 11
rnbq1rk1/P1p2pp1/4pn1p/8/3PP3/2PBBN2/5PPP/R2QK2R b KQ - 0 13
2kr3r/ppp1bppp/2n5/4p3/2b1n1P1/P1P1BN1P/1P3P2/RN2KB1R b - - 2 12
r5k1/pppb1ppp/2nb1n2/8/2Np4/1P1P2PP/PBP1rPB1/R3K2R w KQ - 0 14
r1bq1k1r/4bppp/p4n2/1ppPQ3/8/2N5/PPP1BPPP/R1B2RK1 w - - 0 12
3rr3/1pknn3/1bp2p2/pP1p2p1/P2PP1Bp/4BP1P/2R1NP1K/2R5 b - - 3 27
7r/2Qnkpp1/p3p2p/1p6/5P2/1B6/PP4PP/6K1 b - - 0 27
5rkr/ppp3pp/2nb4/8/3P4/2P1BP2/PP2KP1P/R6R b - - 4 15
r2q1rk1/2p1bppp/1pnp1n2/1P2pb2/8/P2PPN2/1B1NBPPP/R2Q1RK1 b - - 0 13
r3k2r/2qn1ppp/b1pbp3/pp1n1P2/3PN1PP/3B1Q2/PPPB4/R3K1NR b KQkq - 0 13
3r1rk1/5p1p/p6q/1p1P1B2/2pQ1R2/P7/1P2bPPN/R6K w - - 1 25
1r3rk1/2p1n1pp/3p4/pqnP1p2/3Q4/P4PN1/1PB1R1PP/2KR4 w - - 0 22
r1bq1rk1/4npbp/pppNp1p1/2p5/5P2/4PN2/PPPP2PP/R1B1QRK1 w - - 0 11
4R3/5pk1/2p2p1p/q1bp4/3Q4/2N2P1P/2P3P1/6K1 w - - 1 26
r2qk2r/ppbn1ppp/2p1pn2/2P3Bb/3P4/2N2N1P/PP2BPP1/R2Q1RK1 w kq - 3 12
3rkb1r/pQ1bqpp1/5n1p/4p3/2N1P3/2P5/PP3PPP/R1B2RK1 b k - 4 14
r2q2kr/3bb3/2n1ppBB/pp1p3Q/2pP4/2P3P1/PP3P1P/RN3RK1 w - - 1 18
r1k2r2/p1p5/1pn1b3/4p3/2P5/1P2NpB1/1P4P1/R4RK1 w - - 0 24
r2qk2r/3b1ppp/npp2n2/p3p3/NbPp4/1P1PP1P1/P1QB1PBP/R3K1NR w KQkq - 1 11
r2qr1k1/ppb2ppp/2p2n2/2Ppn3/1P6/4PBP1/PB1N1P1P/R2Q1RK1 w - - 0 14
rn1q4/ppp1k3/3p3p/4N1p1/4P1b1/1B1P4/PPP4p/RNB2Q1K b - - 0 14
r2qk1nr/1b1n1ppp/p3p3/1p1pP3/P1pP4/2P1P1P1/1P1NQ1BP/R1B1K2R w KQkq - 1 13
rnbq1rk1/1p3pb1/2p1p1pp/p4n2/P2PN3/1B2BN2/1PPQ1PPP/2KR3R b - - 4 12
2r1r1k1/ppp2ppp/2n5/8/3P3q/2NBBP2/PP1Q1N2/2KR4 b - - 2 19
rnb2rk1/ppq2pp1/3p3p/3Bn3/4N3/1QP5/P4PPP/R1B2RK1 w - - 2 15
r2q1rk1/pp1n1ppp/3b1nb1/2pP4/2B1N3/5PN1/PP4PP/R1BQR1K1 b - - 6 13
3rk2r/N2p2p1/1p2pp2/2b1qnB1/7p/5Q2/PPP2PPP/R4RK1 w k - 0 20
3r2k1/3r1ppp/qPp1p3/p3P3/5P2/RP3N1P/6PK/2Q5 b - - 0 30
2k2r2/pppqb1pp/2np3n/8/2BPP3/2N2PB1/PPP4P/R2Q2K1 w - - 1 14
2kr2nr/pppb3p/2nqpp2/3p2p1/1P1P4/2PBPN2/P2N1PPP/R2QK2R b KQ - 0 11
2r1qrkn/bp1b1p2/p4Bpp/P2pPp1P/5Q2/1N1B4/1PP2PP1/R3R1K1 w - - 0 24
r1q2rk1/ppnbbpp1/2p1pn1p/3p3P/1P1P1BP1/P1N2P2/2P1P3/R2QKBNR w KQ - 1 12
1r4k1/1q1nbpp1/2b1pn1p/R1p1N3/2N5/2PP2B1/1PQ1BPPP/6K1 w - - 1 23
3r1rk1/pppq3p/1n2ppp1/8/3P4/P4QB1/2B2PPP/3R1bK1 w - - 0 23
